12	1	16384	72.753848	8.887468e-09
6	2	16384	73.809721	8.887468e-09
4	3	16384	76.030411	8.887468e-09
3	4	16384	77.081424	8.887468e-09
1	12	16384	81.695834	8.887468e-09
2	6	16384	80.794116	8.887468e-09
12	1	16384	72.643888	8.887468e-09
6	2	16384	74.687837	8.887468e-09
4	3	16384	76.877671	8.887468e-09
3	4	16384	78.588946	8.887468e-09
1	12	16384	83.047951	8.887468e-09
2	6	16384	83.410183	8.887468e-09
12	1	16384	72.656314	8.887468e-09
6	2	16384	73.638073	8.887468e-09
4	3	16384	75.750851	8.887468e-09
3	4	16384	78.397068	8.887468e-09
2	6	16384	78.782253	8.887468e-09
1	12	16384	81.343540	8.887468e-09
12	1	16384	72.590018	8.887468e-09
6	2	16384	75.762634	8.887468e-09
4	3	16384	75.937552	8.887468e-09
3	4	16384	77.053433	8.887468e-09
2	6	16384	81.007353	8.887468e-09
1	12	16384	82.174304	8.887468e-09
12	1	16384	72.578220	8.887468e-09
6	2	16384	76.111864	8.887468e-09
4	3	16384	77.506025	8.887468e-09
3	4	16384	79.822773	8.887468e-09
2	6	16384	79.659656	8.887468e-09
1	12	16384	82.033825	8.887468e-09
12	1	16384	73.410768	8.887468e-09
6	2	16384	75.379035	8.887468e-09
4	3	16384	78.373426	8.887468e-09
3	4	16384	79.155754	8.887468e-09
2	6	16384	82.693087	8.887468e-09
1	12	16384	83.322246	8.887468e-09
12	1	16384	73.414960	8.887468e-09
6	2	16384	74.057077	8.887468e-09
4	3	16384	76.159291	8.887468e-09
3	4	16384	77.807662	8.887468e-09
2	6	16384	78.950663	8.887468e-09
1	12	16384	83.195417	8.887468e-09
12	1	16384	72.717745	8.887468e-09
6	2	16384	75.723077	8.887468e-09
4	3	16384	77.457882	8.887468e-09
3	4	16384	78.906722	8.887468e-09
2	6	16384	81.224719	8.887468e-09
1	12	16384	82.166315	8.887468e-09
12	1	16384	72.765142	8.887468e-09
6	2	16384	73.773845	8.887468e-09
4	3	16384	75.533225	8.887468e-09
3	4	16384	76.835131	8.887468e-09
2	6	16384	80.050412	8.887468e-09
1	12	16384	84.129659	8.887468e-09
12	1	16384	72.682028	8.887468e-09
6	2	16384	75.730745	8.887468e-09
4	3	16384	76.395485	8.887468e-09
3	4	16384	78.098467	8.887468e-09
2	6	16384	78.953270	8.887468e-09
1	12	16384	82.216130	8.887468e-09
